                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 1.1514,                0.66478,                 1.0636,                0.72743,                0.74915,                0.79217,                0.50565,                 1.2389,                0.73527,                 1.1294,             0.00084162,             0.00084162,             0.00084162
                    135,                  1.147,                0.66433,                  1.066,                0.71289,                0.72994,                0.77082,                0.49261,                 1.2417,                0.75306,                 1.1347,             0.00083853,             0.00083853,             0.00083853
                    136,                  1.149,                0.65872,                 1.0604,                0.72921,                0.72808,                0.78288,                0.49999,                 1.2437,                0.74434,                 1.1364,             0.00083544,             0.00083544,             0.00083544
                    137,                 1.1431,                0.65092,                 1.0557,                0.73553,                0.74295,                0.78994,                0.50858,                  1.231,                0.75346,                 1.1186,             0.00083234,             0.00083234,             0.00083234
                    138,                 1.1442,                0.66248,                 1.0591,                0.71957,                0.73701,                0.77619,                0.50364,                 1.2292,                0.75196,                 1.1217,             0.00082925,             0.00082925,             0.00082925
                    139,                 1.1425,                0.65578,                 1.0547,                0.73549,                0.71911,                0.78566,                0.50919,                 1.2242,                0.72872,                 1.1228,             0.00082616,             0.00082616,             0.00082616
                    140,                 1.1559,                0.65428,                 1.0573,                0.72405,                0.74636,                 0.7914,                0.51415,                 1.2263,                0.72487,                 1.1186,             0.00082306,             0.00082306,             0.00082306
                    141,                 1.1418,                0.64472,                 1.0594,                0.74272,                0.74667,                 0.7991,                0.51914,                 1.2266,                0.71855,                 1.1157,             0.00081997,             0.00081997,             0.00081997
                    142,                 1.1406,                0.64743,                  1.052,                0.73705,                0.73005,                 0.7818,                0.50249,                  1.233,                0.72896,                 1.1318,             0.00081688,             0.00081688,             0.00081688
                    143,                 1.1306,                0.64059,                 1.0577,                0.72848,                0.71913,                0.77446,                0.49636,                 1.2333,                0.74743,                 1.1346,             0.00081378,             0.00081378,             0.00081378
                    144,                 1.1429,                0.65734,                 1.0586,                0.73399,                0.73902,                0.78414,                0.50386,                 1.2279,                0.73923,                 1.1212,             0.00081069,             0.00081069,             0.00081069
                    145,                 1.1403,                0.65037,                 1.0618,                 0.7224,                0.75842,                0.79312,                0.50947,                 1.2346,                0.72224,                 1.1332,             0.00080759,             0.00080759,             0.00080759
                    146,                 1.1414,                0.64796,                 1.0589,                0.73991,                 0.7502,                0.79242,                0.50841,                 1.2403,                0.71522,                 1.1399,              0.0008045,              0.0008045,              0.0008045
                    147,                 1.1321,                0.64021,                 1.0618,                0.75473,                0.73568,                0.79707,                0.51149,                 1.2351,                0.71367,                 1.1352,             0.00080141,             0.00080141,             0.00080141
                    148,                 1.1412,                0.63928,                 1.0559,                0.71541,                0.73558,                0.78872,                0.51159,                 1.2255,                0.74244,                 1.1286,             0.00079831,             0.00079831,             0.00079831
