                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.1172,                0.69172,                 1.0989,                0.73891,                0.76249,                0.80733,                0.51921,                 1.2197,                0.69359,                 1.1626,              0.0075745,              0.0075745,              0.0075745
                    101,                 1.1199,                0.70028,                 1.1023,                  0.745,                0.75234,                0.79948,                0.51481,                 1.2249,                 0.7003,                  1.173,              0.0075498,              0.0075498,              0.0075498
                    102,                 1.1296,                0.70873,                 1.1047,                0.74316,                0.73896,                0.79804,                0.51426,                 1.2216,                0.69305,                 1.1659,               0.007525,               0.007525,               0.007525
                    103,                 1.1293,                0.71097,                 1.1069,                0.73721,                 0.7654,                0.80389,                0.51614,                 1.2216,                0.69063,                 1.1685,              0.0075003,              0.0075003,              0.0075003
                    104,                 1.1157,                0.68908,                 1.0969,                0.73742,                0.73542,                0.78655,                0.50662,                 1.2254,                0.70251,                 1.1701,              0.0074755,              0.0074755,              0.0074755
                    105,                 1.1183,                0.69438,                 1.1005,                 0.7274,                0.75786,                0.79405,                0.51271,                 1.2237,                0.69653,                 1.1604,              0.0074507,              0.0074507,              0.0074507
                    106,                 1.1197,                0.69291,                    1.1,                0.73729,                 0.7396,                0.79613,                0.50706,                 1.2263,                0.70135,                 1.1733,               0.007426,               0.007426,               0.007426
                    107,                 1.1148,                0.68651,                 1.0963,                0.75256,                0.73181,                0.78698,                0.50393,                 1.2241,                0.70003,                 1.1636,              0.0074013,              0.0074013,              0.0074013
                    108,                 1.1131,                0.68848,                 1.0969,                0.72793,                 0.7611,                0.79893,                0.51247,                 1.2245,                 0.7051,                 1.1658,              0.0073765,              0.0073765,              0.0073765
                    109,                 1.1113,                0.68026,                 1.0941,                 0.7471,                 0.7542,                 0.8009,                0.51618,                  1.223,                0.68821,                 1.1635,              0.0073517,              0.0073517,              0.0073517
                    110,                 1.1152,                0.68744,                 1.0985,                0.76583,                0.73345,                0.80279,                0.51198,                  1.229,                0.69085,                 1.1696,               0.007327,               0.007327,               0.007327
                    111,                 1.1098,                0.68797,                 1.0955,                0.74292,                0.75562,                0.79464,                0.51384,                 1.2197,                0.69158,                 1.1651,              0.0073023,              0.0073023,              0.0073023
                    112,                 1.1098,                0.68285,                 1.0916,                0.72812,                0.75179,                0.79204,                0.51084,                 1.2141,                0.70639,                  1.165,              0.0072775,              0.0072775,              0.0072775
                    113,                 1.1019,                0.66853,                 1.0919,                0.74244,                   0.76,                0.80571,                0.52023,                 1.2149,                0.67993,                   1.16,              0.0072527,              0.0072527,              0.0072527
                    114,                 1.1026,                0.68008,                 1.0904,                0.74601,                0.74646,                0.80143,                0.51829,                 1.2184,                0.69281,                 1.1618,               0.007228,               0.007228,               0.007228
                    115,                 1.0998,                0.67323,                 1.0872,                0.75858,                0.74382,                0.79844,                0.51413,                 1.2258,                0.68761,                  1.173,              0.0072033,              0.0072033,              0.0072033
                    116,                  1.094,                0.67113,                 1.0868,                0.77339,                0.73791,                0.80605,                0.51478,                 1.2314,                0.69717,                 1.1747,              0.0071785,              0.0071785,              0.0071785
                    117,                  1.099,                0.66679,                 1.0835,                0.72203,                0.76684,                0.80382,                 0.5187,                 1.2209,                0.69078,                 1.1583,              0.0071538,              0.0071538,              0.0071538
                    118,                 1.1092,                 0.6821,                 1.0912,                0.73447,                0.76877,                0.80097,                0.51335,                 1.2251,                0.69537,                 1.1646,               0.007129,               0.007129,               0.007129
